species_tree,fam_species,order_species,sc,habitat,long_x,lat_y,b_nisc,g_nisc,p_nisc,nisc
Geopelia_humeralis,Columbidae,Columbiformes,0,6,140.6626364,-21.49593538,0,0,0,0
Geopelia_maugeus,Columbidae,Columbiformes,0,6,122.5985097,-8.856350505,0,0,0,0
Geopelia_placida,Columbidae,Columbiformes,0,6,137.9844478,-24.88740015,0,0,0,0
Geopelia_striata,Columbidae,Columbiformes,0,6,108.4573798,4.657693082,0,0,0,0
Geophaps_plumifera,Columbidae,Columbiformes,0,6,130.7244395,-21.88511358,0,0,0,0
Geophaps_scripta,Columbidae,Columbiformes,0,3,146.9243736,-22.44245849,0,0,0,0
Geophaps_smithii,Columbidae,Columbiformes,1,3,130.5487784,-13.54082081,0,0,0,0
Geotrygon_albifacies,Columbidae,Columbiformes,1,6,-91.79280793,16.08115154,0,0,0,0
Geotrygon_caniceps,Columbidae,Columbiformes,1,6,-76.34553538,20.60475272,0,0,0,0
Geotrygon_carrikeri,Columbidae,Columbiformes,1,1,-94.93954072,18.38135972,0,0,0,0
Geotrygon_chiriquensis,Columbidae,Columbiformes,1,1,-83.1283711,9.386406782,0,0,0,0
Geotrygon_chrysia,Columbidae,Columbiformes,1,1,-75.55887779,20.67747872,0,0,0,0
Geotrygon_costaricensis,Columbidae,Columbiformes,0,1,-83.17716446,9.383133644,0,0,0,0
Geotrygon_frenata,Columbidae,Columbiformes,0,1,-74.10023084,-8.284736484,0,0,0,0
Geotrygon_goldmani,Columbidae,Columbiformes,0,1,-77.64201778,7.82682315,0,0,0,0
Geotrygon_lawrencii,Columbidae,Columbiformes,0,1,-82.34377732,9.366801662,0,0,0,0
Geotrygon_leucometopia,Columbidae,Columbiformes,1,6,-76.34553538,20.60475272,0,0,0,0
Geotrygon_linearis,Columbidae,Columbiformes,1,1,-71.16035524,7.853957055,0,0,0,0
Geotrygon_montana,Columbidae,Columbiformes,1,6,-59.71369252,-8.097547395,0,0,0,0
Geotrygon_mystacea,Columbidae,Columbiformes,1,1,-64.67434242,17.30433201,0,0,0,0
Geotrygon_purpurata,Columbidae,Columbiformes,1,1,-75.49797027,-1.950512277,0,0,0,0
Geotrygon_saphirina,Columbidae,Columbiformes,1,6,-75.49797027,-1.950512277,0,0,0,0
Geotrygon_veraguensis,Columbidae,Columbiformes,1,6,-78.01633751,6.508816219,0,0,0,0
Geotrygon_versicolor,Columbidae,Columbiformes,1,1,-77.31089921,18.15643155,0,0,0,0
Geotrygon_violacea,Columbidae,Columbiformes,1,6,-55.96897517,-14.76671114,0,0,0,0
Geranoaetus_melanoleucus,Accipitridae,Accipitriformes,0,3,-61.5471532,-29.47528241,0,0,0,0
Geranospiza_caerulescens,Accipitridae,Accipitriformes,0,6,-60.64379229,-7.252455449,0,0,0,0
Geronticus_calvus,Threskiornithidae,Pelecaniformes,1,6,29.59454569,-27.72420013,0,0,0,0
Geronticus_eremita,Threskiornithidae,Pelecaniformes,1,6,-9.331245535,30.59514917,0,0,0,0
Glareola_cinerea,Glareolidae,Charadriiformes,0,6,13.20446077,3.877858112,0,0,0,0
Glareola_lactea,Glareolidae,Charadriiformes,0,6,85.20458311,22.27277819,0,0,0,0
Glareola_maldivarum,Glareolidae,Charadriiformes,0,6,112.8732185,36.3766838,0,0,0,0
Glareola_nordmanni,Glareolidae,Charadriiformes,0,6,61.34643907,50.71266264,0,0,0,0
Glareola_nuchalis,Glareolidae,Charadriiformes,0,6,19.12953314,-2.58673095,0,0,0,0
Glareola_ocularis,Glareolidae,Charadriiformes,0,6,46.68134212,-19.47458459,0,0,0,0
Glareola_pratincola,Glareolidae,Charadriiformes,0,6,46.60991734,29.74092587,0,0,0,0
Glaucidium_albertinum,Strigidae,Strigiformes,0,1,28.8150258,-2.235305808,0,0,0,0
Glaucidium_bolivianum,Strigidae,Strigiformes,0,1,-66.36474167,-19.11503538,0,0,0,0
Glaucidium_brasilianum,Strigidae,Strigiformes,0,6,-61.20198979,-8.560573766,0,0,0,0
Glaucidium_capense,Strigidae,Strigiformes,0,1,29.72015362,-14.66560816,0,0,0,0
Glaucidium_castanonotum,Strigidae,Strigiformes,0,6,80.79462081,7.624824617,0,0,0,0
Glaucidium_castanopterum,Strigidae,Strigiformes,0,3,112.3855123,-7.850625273,0,0,0,0
Glaucidium_costaricanum,Strigidae,Strigiformes,0,1,-83.50489026,9.586556751,0,0,0,0
Glaucidium_cuculoides,Strigidae,Strigiformes,0,6,104.3877984,24.25871102,0,0,0,0
Glaucidium_gnoma,Strigidae,Strigiformes,0,1,-120.4753841,49.46698579,0,0,0,0
Glaucidium_griseiceps,Strigidae,Strigiformes,0,6,-87.55885398,14.47656672,0,0,0,0
Glaucidium_hardyi,Strigidae,Strigiformes,0,1,-61.64075457,-4.473688063,0,0,0,0
Glaucidium_jardinii,Strigidae,Strigiformes,0,6,-75.880964,0.573049721,0,0,0,0
Glaucidium_minutissimum,Strigidae,Strigiformes,0,1,-46.25339422,-21.76569548,0,0,0,0
Glaucidium_mooreorum,Strigidae,Strigiformes,0,1,-35.16941765,-8.728396516,0,0,0,0
Glaucidium_nana,Strigidae,Strigiformes,0,6,-71.87472871,-45.67263648,0,0,0,0
Glaucidium_nubicola,Strigidae,Strigiformes,0,1,-77.42709437,2.39992272,0,0,0,0
Glaucidium_palmarum,Strigidae,Strigiformes,0,6,-104.0101404,21.73788888,0,0,0,0
Glaucidium_parkeri,Strigidae,Strigiformes,0,1,-76.66424198,-7.341473392,0,0,0,0
Glaucidium_passerinum,Strigidae,Strigiformes,0,1,77.49868195,57.60802271,0,0,0,0
Glaucidium_perlatum,Strigidae,Strigiformes,0,3,22.13375809,-2.543821374,0,0,0,0
Glaucidium_peruanum,Strigidae,Strigiformes,0,6,-76.80645865,-9.789186153,0,0,0,0
Glaucidium_radiatum,Strigidae,Strigiformes,0,6,80.33034791,20.69098815,0,0,0,0
Glaucidium_sanchezi,Strigidae,Strigiformes,0,1,-98.90354101,22.8800018,0,0,0,0
Glaucidium_siju,Strigidae,Strigiformes,0,6,-79.02032187,21.62338614,0,0,0,0
Glaucidium_sjostedti,Strigidae,Strigiformes,0,1,16.50071048,0.613792982,0,0,0,0
Glaucidium_tephronotum,Strigidae,Strigiformes,0,6,16.01414079,2.163955849,0,0,0,0
Glaucis_aeneus,Trochilidae,Caprimulgiformes,1,6,-80.95866569,6.764893823,0,0,0,0
Glaucis_dohrnii,Trochilidae,Caprimulgiformes,1,6,-39.56352451,-17.84388728,0,0,0,0
Glaucis_hirsutus,Trochilidae,Caprimulgiformes,1,6,-62.78165524,-4.179369378,0,0,0,0
Glossopsitta_concinna,Psittaculidae,Psittaciformes,1,6,146.1648771,-34.97049753,1,1,0,1
Glossopsitta_porphyrocephala,Psittaculidae,Psittaciformes,1,6,130.5319025,-33.47544372,1,1,1,1
Glossopsitta_pusilla,Psittaculidae,Psittaciformes,1,1,148.4293772,-31.64134851,0,1,0,1
Glossoptilus_goldiei,Psittaculidae,Psittaciformes,1,1,NA,NA,0,1,0,1
Goethalsia_bella,Trochilidae,Caprimulgiformes,1,1,-77.835422,7.756699323,0,0,0,0
Goldmania_violiceps,Trochilidae,Caprimulgiformes,1,1,-77.93968507,8.595453802,0,0,0,0
Gorsachius_goisagi,Ardeidae,Pelecaniformes,0,4,140.1150433,37.78192112,0,0,0,0
Gorsachius_leuconotus,Ardeidae,Pelecaniformes,0,6,16.96205167,-2.446903315,0,0,0,0
Gorsachius_magnificus,Ardeidae,Pelecaniformes,0,6,111.277653,26.93296688,0,0,0,0
Gorsachius_melanolophus,Ardeidae,Pelecaniformes,0,6,106.5920851,16.80950111,0,0,0,0
Goura_cristata,Columbidae,Columbiformes,0,6,133.1247932,-2.230442658,0,0,0,0
Goura_scheepmakeri,Columbidae,Columbiformes,0,1,140.8134436,-6.704722611,0,0,0,0
Goura_sclaterii,Columbidae,Columbiformes,0,1,NA,NA,0,0,0,0
Goura_victoria,Columbidae,Columbiformes,0,6,140.7158931,-3.287323319,0,0,0,0
Graydidascalus_brachyurus,Psittacidae,Psittaciformes,1,6,-64.72237783,-3.161836819,0,1,0,1
Grus_americana,Gruidae,Gruiformes,0,4,-104.1351924,49.89785923,0,0,0,0
Grus_antigone,Gruidae,Gruiformes,0,4,94.30387931,15.27288556,0,0,0,0
Grus_canadensis,Gruidae,Gruiformes,0,6,-102.1026594,61.44741871,0,0,0,0
Grus_carunculatus,Gruidae,Gruiformes,0,4,28.93370891,-14.5006582,0,0,0,0
Grus_grus,Gruidae,Gruiformes,0,6,74.9940124,58.62309623,0,0,0,0
Grus_japonensis,Gruidae,Gruiformes,0,6,128.1798072,48.09228415,0,0,0,0
Grus_leucogeranus,Gruidae,Gruiformes,0,4,144.2205787,70.14410873,0,0,0,0
Grus_monacha,Gruidae,Gruiformes,0,6,122.7844062,55.22590143,0,0,0,0
Grus_nigricollis,Gruidae,Gruiformes,0,4,89.57972252,33.43782963,0,0,0,0
Grus_paradisea,Gruidae,Gruiformes,0,6,25.37980802,-29.50814906,0,0,0,0
Grus_rubicunda,Gruidae,Gruiformes,0,6,140.5170182,-22.65611391,0,0,0,0
Grus_vipio,Gruidae,Gruiformes,0,6,121.4704468,48.35692588,0,0,0,0
Grus_virgo,Gruidae,Gruiformes,0,6,80.8790656,47.38474146,0,0,0,0
Guaruba_guarouba,Psittacidae,Psittaciformes,1,1,-53.95923584,-5.167162053,0,1,0,1
Guira_guira,Cuculidae,Cuculiformes,0,6,-54.07709959,-21.40119452,0,0,0,0
Guttera_edouardi,Numididae,Galliformes,1,1,NA,NA,1,0,0,1
Guttera_plumifera,Numididae,Galliformes,1,1,17.80357172,1.200166133,1,0,0,1
Guttera_pucherani,Numididae,Galliformes,1,3,23.32918522,-4.35729309,1,0,0,1
Guttera_verreauxi,Numididae,Galliformes,1,3,NA,NA,1,0,0,1
Gygis_alba,Laridae,Charadriiformes,0,3,-156.1711662,21.07609515,0,0,0,0
Gymnasio_nudipes,Strigidae,Strigiformes,0,1,NA,NA,0,0,0,0
Gymnobucco_bonapartei,Lybiidae,Piciformes,0,6,22.1525018,0.114307093,0,0,0,0
Gymnobucco_calvus,Lybiidae,Piciformes,0,6,6.694263279,1.776063408,0,0,0,0
Gymnobucco_peli,Lybiidae,Piciformes,0,6,6.726697894,2.857711712,0,0,0,0
Gymnobucco_sladeni,Lybiidae,Piciformes,0,1,23.63526226,-0.378148494,0,0,0,0
Gymnocrex_plumbeiventris,Rallidae,Gruiformes,0,6,140.480027,-5.181437251,0,0,0,0
Gymnocrex_rosenbergii,Rallidae,Gruiformes,0,1,121.356879,-1.574239384,0,0,0,0
Gymnocrex_talaudensis,Rallidae,Gruiformes,0,6,126.7863448,4.284437906,0,0,0,0
Gymnogyps_californianus,Cathartidae,Cathartiformes,0,3,-117.3341671,35.94976717,0,0,0,0
Gymnophaps_albertisii,Columbidae,Columbiformes,1,1,141.6334138,-4.900248249,0,0,0,0
Gymnophaps_mada,Columbidae,Columbiformes,1,1,128.439242,-3.277144566,0,0,0,0
Gymnophaps_solomonensis,Columbidae,Columbiformes,1,1,157.9112966,-7.864261292,0,0,0,0
Gymnophaps_stalkeri,Columbidae,Columbiformes,1,1,128.439242,-3.277144566,0,0,0,0
Gypaetus_barbatus,Accipitridae,Accipitriformes,0,3,73.37651007,34.36418883,0,0,0,0
Gypohierax_angolensis,Accipitridae,Accipitriformes,0,6,19.84842165,-3.316840052,0,0,0,0
Gyps_africanus,Accipitridae,Accipitriformes,0,3,23.58156318,-1.39484718,0,0,0,0
Gyps_bengalensis,Accipitridae,Accipitriformes,0,3,79.90956011,24.19084069,0,0,0,0
Gyps_coprotheres,Accipitridae,Accipitriformes,0,2,26.90777792,-27.72454177,0,0,0,0
Gyps_fulvus,Accipitridae,Accipitriformes,0,3,52.21850585,36.73616681,0,0,0,0
Gyps_himalayensis,Accipitridae,Accipitriformes,0,3,87.05129436,36.99024105,0,0,0,0
Gyps_indicus,Accipitridae,Accipitriformes,0,6,75.54013003,21.69328921,0,0,0,0
Gyps_rueppelli,Accipitridae,Accipitriformes,0,3,19.06574366,11.01379183,0,0,0,0
Gyps_tenuirostris,Accipitridae,Accipitriformes,0,2,91.24848686,24.13609453,0,0,0,0
Habroptila_wallacii,Rallidae,Gruiformes,0,6,128.0132879,0.872687196,0,0,0,0
Haematopus_ater,Haematopodidae,Charadriiformes,0,5,-69.85296823,-42.41127309,0,0,0,0
Haematopus_bachmani,Haematopodidae,Charadriiformes,0,5,-137.4812528,52.31432826,0,0,0,0
Haematopus_chathamensis,Haematopodidae,Charadriiformes,0,5,-176.4854655,-43.97965824,0,0,0,0
Haematopus_finschi,Haematopodidae,Charadriiformes,0,6,170.0351507,-44.41911829,0,0,0,0
Haematopus_fuliginosus,Haematopodidae,Charadriiformes,0,5,136.2847469,-29.83969757,0,0,0,0
Haematopus_leucopodus,Haematopodidae,Charadriiformes,0,6,-69.18464733,-49.67350529,0,0,0,0
Haematopus_longirostris,Haematopodidae,Charadriiformes,0,5,137.3435708,-27.7138192,0,0,0,0
Haematopus_meadewaldoi,Haematopodidae,Charadriiformes,0,5,NA,NA,0,0,0,0
Haematopus_moquini,Haematopodidae,Charadriiformes,0,5,21.1927273,-30.2874095,0,0,0,0
Haematopus_ostralegus,Haematopodidae,Charadriiformes,0,5,64.34961937,53.25316463,0,0,0,0
Haematopus_palliatus,Haematopodidae,Charadriiformes,0,5,-78.09958766,-0.935659846,0,0,0,0
Haematopus_unicolor,Haematopodidae,Charadriiformes,0,5,172.9129396,-40.66267782,0,0,0,0
Haematortyx_sanguiniceps,Phasianidae,Galliformes,0,1,115.1102725,2.81757007,0,0,0,0
Halcyon_albiventris,Alcedinidae,Coraciiformes,1,6,29.76167478,-14.60846832,1,1,0,1
Halcyon_badia,Alcedinidae,Coraciiformes,1,6,16.34976132,1.092238755,1,0,0,1
Halcyon_chelicuti,Alcedinidae,Coraciiformes,1,6,21.26798405,-2.756890972,1,0,0,1
Halcyon_coromanda,Alcedinidae,Coraciiformes,1,6,107.2420901,15.49492047,1,0,1,1
Halcyon_cyanoventris,Alcedinidae,Coraciiformes,1,6,110.1635633,-7.347245443,1,1,0,1
Halcyon_gularis,Alcedinidae,Coraciiformes,1,6,84.38461904,21.5914931,1,1,0,1
Halcyon_leucocephala,Alcedinidae,Coraciiformes,1,6,20.3363987,0.309566634,1,0,0,1
Halcyon_malimbica,Alcedinidae,Coraciiformes,1,6,12.93481528,3.927931429,1,0,0,1
Halcyon_pileata,Alcedinidae,Coraciiformes,1,6,98.64703319,26.59815227,1,0,1,1
Halcyon_senegalensis,Alcedinidae,Coraciiformes,1,6,17.23857372,1.091266997,1,0,0,1
Halcyon_senegaloides,Alcedinidae,Coraciiformes,1,6,37.30043482,-15.18183566,1,0,0,1
Halcyon_smyrnensis,Alcedinidae,Coraciiformes,1,6,84.38461904,21.5914931,1,0,0,1
Haliaeetus_albicilla,Accipitridae,Accipitriformes,0,6,44.64550887,54.69724763,0,0,0,0
Haliaeetus_leucocephalus,Accipitridae,Accipitriformes,0,6,-113.8366576,54.45058155,0,0,0,0
Haliaeetus_leucogaster,Accipitridae,Accipitriformes,0,6,124.9012264,-9.949115431,0,0,0,0
Haliaeetus_leucoryphus,Accipitridae,Accipitriformes,0,6,88.89879122,40.14066076,0,0,0,0
Haliaeetus_pelagicus,Accipitridae,Accipitriformes,0,5,150.3954619,58.23737598,0,0,0,0
Haliaeetus_sanfordi,Accipitridae,Accipitriformes,0,1,158.3023674,-8.089666447,0,0,0,0
Haliaeetus_vocifer,Accipitridae,Accipitriformes,0,6,20.87616406,-1.445609967,0,0,0,0
Haliaeetus_vociferoides,Accipitridae,Accipitriformes,0,6,45.61521677,-18.15904793,0,0,0,0
Haliastur_indus,Accipitridae,Accipitriformes,0,6,105.1850861,9.7791068,0,0,0,0
Haliastur_sphenurus,Accipitridae,Accipitriformes,0,6,137.3167553,-24.43857615,0,0,0,0
Halobaena_caerulea,Procellariidae,Procellariiformes,0,5,-127.6568873,-67.16705585,0,0,0,0
Hamirostra_melanosternon,Accipitridae,Accipitriformes,0,3,133.4150334,-23.70343133,0,0,0,0
Hapalopsittaca_amazonina,Psittacidae,Psittaciformes,1,1,-74.04174274,4.826437693,1,1,1,1
Hapalopsittaca_fuertesi,Psittacidae,Psittaciformes,1,1,-75.73395657,4.112996253,1,1,1,1
Hapalopsittaca_melanotis,Psittacidae,Psittaciformes,1,1,-69.49098426,-14.63226253,1,1,0,1
Hapalopsittaca_pyrrhops,Psittacidae,Psittaciformes,1,1,-78.86779813,-3.175945521,1,1,0,1
Hapaloptila_castanea,Bucconidae,Galbuliformes,0,3,-77.91101218,-3.731030765,0,0,0,0
Haplophaedia_assimilis,Trochilidae,Caprimulgiformes,1,1,-73.63627496,-11.25651147,0,0,0,0
Haplophaedia_aureliae,Trochilidae,Caprimulgiformes,1,1,-74.8548838,-5.699270504,0,0,0,0
Haplophaedia_lugens,Trochilidae,Caprimulgiformes,1,1,-78.20119946,0.588962737,0,0,0,0
Harpactes_ardens,Trogonidae,Trogoniformes,0,1,123.401982,11.60016828,0,0,0,0
Harpactes_diardii,Trogonidae,Trogoniformes,0,6,109.2644389,1.153664096,0,0,0,0
Harpactes_duvaucelii,Trogonidae,Trogoniformes,0,6,108.0670161,1.318448567,0,0,0,0
Harpactes_erythrocephalus,Trogonidae,Trogoniformes,0,1,103.7564983,22.35886951,0,0,0,0
Harpactes_fasciatus,Trogonidae,Trogoniformes,0,6,79.50137809,15.72223241,0,0,0,0
Harpactes_kasumba,Trogonidae,Trogoniformes,0,6,110.1252782,0.931007282,0,0,0,0
Harpactes_oreskios,Trogonidae,Trogoniformes,0,1,103.0898089,14.85104007,0,0,0,0
Harpactes_orrhophaeus,Trogonidae,Trogoniformes,0,6,108.5207434,2.193241673,0,0,0,0
Harpactes_wardi,Trogonidae,Trogoniformes,0,1,96.13074188,27.71308328,0,0,0,0
Harpactes_whiteheadi,Trogonidae,Trogoniformes,0,1,115.6188245,3.958092784,0,0,0,0
Harpagus_bidentatus,Accipitridae,Accipitriformes,0,1,-63.17310114,-2.850609825,0,0,0,0
Harpagus_diodon,Accipitridae,Accipitriformes,0,1,-55.06427562,-16.12908576,0,0,0,0
Harpia_harpyja,Accipitridae,Accipitriformes,0,1,-61.48360074,-5.748298791,0,0,0,0
Harpyhaliaetus_coronatus,Accipitridae,Accipitriformes,0,3,-57.74720994,-23.82415403,0,0,0,0
Harpyhaliaetus_solitarius,Accipitridae,Accipitriformes,0,1,-86.42482186,7.014127516,0,0,0,0
Harpyopsis_novaeguineae,Accipitridae,Accipitriformes,0,3,140.8940696,-5.292667161,0,0,0,0
Heliactin_bilophus,Trochilidae,Caprimulgiformes,1,6,-48.58631567,-14.86459731,0,0,0,0
Heliangelus_amethysticollis,Trochilidae,Caprimulgiformes,1,1,-73.32445885,-6.662084092,0,0,0,0
Heliangelus_clarisse,Trochilidae,Caprimulgiformes,1,1,-73.32445885,-6.662084092,0,0,0,0
Heliangelus_exortis,Trochilidae,Caprimulgiformes,1,1,-76.06032052,3.295086018,0,0,0,0
Heliangelus_mavors,Trochilidae,Caprimulgiformes,1,1,-70.85881171,8.914786248,0,0,0,0
Heliangelus_micraster,Trochilidae,Caprimulgiformes,1,1,-79.0246158,-4.609900434,0,0,0,0
Heliangelus_regalis,Trochilidae,Caprimulgiformes,1,3,-78.0315928,-5.599407492,0,0,0,0
Heliangelus_spencei,Trochilidae,Caprimulgiformes,1,1,-73.32445885,-6.662084092,0,0,0,0
Heliangelus_strophianus,Trochilidae,Caprimulgiformes,1,1,-78.76429754,-0.722704711,0,0,0,0
Heliangelus_viola,Trochilidae,Caprimulgiformes,1,1,-78.91103022,-5.247136887,0,0,0,0
Helicolestes_hamatus,Accipitridae,Accipitriformes,0,6,-64.87729214,-3.836625242,0,0,0,0
Heliodoxa_aurescens,Trochilidae,Caprimulgiformes,1,1,-66.78280365,-5.064921195,0,0,0,0
Heliodoxa_branickii,Trochilidae,Caprimulgiformes,1,1,-74.10688421,-10.99138772,0,0,0,0
Heliodoxa_gularis,Trochilidae,Caprimulgiformes,1,1,-77.08408695,0.084499972,0,0,0,0
Heliodoxa_imperatrix,Trochilidae,Caprimulgiformes,1,1,-77.3887965,2.505231584,0,0,0,0
Heliodoxa_jacula,Trochilidae,Caprimulgiformes,1,6,-79.36275252,3.527596332,0,0,0,0
Heliodoxa_leadbeateri,Trochilidae,Caprimulgiformes,1,6,-73.41052427,-1.615737663,0,0,0,0
Heliodoxa_rubinoides,Trochilidae,Caprimulgiformes,1,1,-76.08562208,-1.846440727,0,0,0,0
Heliodoxa_schreibersii,Trochilidae,Caprimulgiformes,1,1,-73.95343082,-3.596271105,0,0,0,0
Heliodoxa_xanthogonys,Trochilidae,Caprimulgiformes,1,1,-63.438786,5.208604015,0,0,0,0
Heliomaster_constantii,Trochilidae,Caprimulgiformes,1,1,-100.5326381,20.18933941,0,0,0,0
Heliomaster_furcifer,Trochilidae,Caprimulgiformes,1,1,-59.61924175,-23.33129952,0,0,0,0
Heliomaster_longirostris,Trochilidae,Caprimulgiformes,1,1,-64.86477923,-2.389811258,0,0,0,0
Heliomaster_squamosus,Trochilidae,Caprimulgiformes,1,3,-44.92705964,-15.80204105,0,0,0,0
Heliopais_personatus,Heliornithidae,Gruiformes,0,4,105.9283684,13.9079831,0,0,0,0
Heliornis_fulica,Heliornithidae,Gruiformes,0,6,-63.3661277,-4.612125526,0,0,0,0
Heliothryx_auritus,Trochilidae,Caprimulgiformes,1,1,-61.53479822,-4.653440099,0,0,0,0
Heliothryx_barroti,Trochilidae,Caprimulgiformes,1,6,-81.78680449,9.679278134,0,0,0,0
Hemicircus_canente,Picidae,Piciformes,0,6,96.91362544,16.52987512,0,0,0,0
Hemicircus_concretus,Picidae,Piciformes,0,6,108.229989,0.353782378,0,0,0,0
Hemiphaga_chathamensis,Columbidae,Columbiformes,1,1,173.0456434,-41.16066193,0,0,0,0
Hemiphaga_novaeseelandiae,Columbidae,Columbiformes,1,6,173.0456434,-41.16066193,0,0,0,0
Hemiprocne_comata,Hemiprocnidae,Caprimulgiformes,1,6,110.6296604,2.958192517,0,0,0,0
Hemiprocne_coronata,Hemiprocnidae,Caprimulgiformes,1,1,90.44887047,20.4174611,0,0,0,0
Hemiprocne_longipennis,Hemiprocnidae,Caprimulgiformes,1,6,110.4030284,0.103455793,0,0,0,0
Hemiprocne_mystacea,Hemiprocnidae,Caprimulgiformes,1,6,141.2143642,-5.202817107,0,0,0,0
Henicopernis_infuscatus,Accipitridae,Accipitriformes,0,1,150.5029845,-5.56270956,0,0,0,0
Henicopernis_longicauda,Accipitridae,Accipitriformes,0,1,140.7484235,-5.36495865,0,0,0,0
Henicophaps_albifrons,Columbidae,Columbiformes,1,6,140.7411985,-5.352681629,0,0,0,0
Henicophaps_foersteri,Columbidae,Columbiformes,1,1,150.5466306,-5.481194868,0,0,0,0
Herpetotheres_cachinnans,Falconidae,Falconiformes,0,3,-60.73128744,-5.817535346,0,0,0,0
Heteroglaux_blewitti,Strigidae,Strigiformes,0,6,76.33274336,21.61809739,0,0,0,0
Heteronetta_atricapilla,Anatidae,Anseriformes,0,4,-63.44154082,-32.43259349,0,0,0,0
Heteroscelus_brevipes,Scolopacidae,Charadriiformes,0,6,142.5004463,63.02378769,0,0,0,0
Heteroscelus_incanus,Scolopacidae,Charadriiformes,0,6,-146.295122,64.02832999,0,0,0,0
Hieraaetus_ayresii,Accipitridae,Accipitriformes,0,6,25.65289951,-4.834330868,0,0,0,0
Hieraaetus_morphnoides,Accipitridae,Accipitriformes,0,3,134.7503796,-25.79686317,0,0,0,0
Hieraaetus_pennatus,Accipitridae,Accipitriformes,0,6,49.35972923,42.95985972,0,0,0,0
Hieraaetus_spilogaster,Accipitridae,Accipitriformes,0,6,24.24948565,-3.123850122,0,0,0,0
Hieraaetus_weiskei,Accipitridae,Accipitriformes,0,1,140.9541764,-5.359045437,0,0,0,0
Hierococcyx_bocki,Cuculidae,Cuculiformes,0,6,NA,NA,0,0,0,0
Hierococcyx_hyperythrus,Cuculidae,Cuculiformes,0,6,NA,NA,0,0,0,0
Hierococcyx_nisicolor,Cuculidae,Cuculiformes,0,3,NA,NA,0,0,0,0
Hierococcyx_pectoralis,Cuculidae,Cuculiformes,0,1,NA,NA,0,0,0,0
Himantopus_himantopus,Recurvirostridae,Charadriiformes,0,6,33.29467858,19.24304785,0,0,0,0
Himantopus_leucocephalus,Recurvirostridae,Charadriiformes,0,6,135.4912423,-25.59413252,0,0,0,0
Himantopus_mexicanus,Recurvirostridae,Charadriiformes,0,6,-70.4711465,-7.286251192,0,0,0,0
Himantopus_novaezelandiae,Recurvirostridae,Charadriiformes,1,6,170.1118949,-44.18549681,0,0,0,0
Himantornis_haematopus,Rallidae,Gruiformes,0,6,14.47635251,1.65685944,0,0,0,0
Hirundapus_caudacutus,Apodidae,Caprimulgiformes,0,3,111.45518,46.12339836,0,0,0,0
Hirundapus_celebensis,Apodidae,Caprimulgiformes,1,3,122.915867,10.52085794,0,0,0,0
Hirundapus_cochinchinensis,Apodidae,Caprimulgiformes,0,6,94.6875455,25.62110609,0,0,0,0
Hirundapus_giganteus,Apodidae,Caprimulgiformes,0,6,102.5208859,8.003928775,0,0,0,0
Histrionicus_histrionicus,Anatidae,Anseriformes,1,5,40.69360317,60.82612472,1,0,0,1
Houbaropsis_bengalensis,Otididae,Otidiformes,0,2,92.40630073,23.97222768,0,0,0,0
Hydrobates_cheimomnestes,Hydrobatidae,Procellariiformes,0,5,NA,NA,0,0,0,0
Hydrobates_jabejabe,Hydrobatidae,Procellariiformes,0,5,NA,NA,0,0,0,0
Hydrobates_macrodactylus,Hydrobatidae,Procellariiformes,0,6,22.54920808,48.21141087,0,0,0,0
Hydrobates_microsoma,Hydrobatidae,Procellariiformes,0,5,NA,NA,0,0,0,0
Hydrobates_pelagicus,Hydrobatidae,Procellariiformes,0,5,-4.00175884,48.67104036,0,0,0,0
Hydrochous_gigas,Apodidae,Caprimulgiformes,0,1,101.7528269,0.053659173,0,0,0,0
Hydrophasianus_chirurgus,Jacanidae,Charadriiformes,0,4,95.39970723,23.60389842,0,0,0,0
Hydropsalis_climacocerca,Caprimulgidae,Caprimulgiformes,0,6,-63.39552189,-4.617493573,0,0,0,0
Hydropsalis_torquata,Caprimulgidae,Caprimulgiformes,0,3,-54.55524086,-19.25776992,0,0,0,0
Hylocharis_chrysura,Trochilidae,Caprimulgiformes,1,6,-57.82451161,-23.5223953,0,0,0,0
Hylocharis_cyanus,Trochilidae,Caprimulgiformes,1,6,-60.18429928,-5.726020434,0,0,0,0
Hylocharis_eliciae,Trochilidae,Caprimulgiformes,1,6,-86.23871294,13.17219275,0,0,0,0
Hylocharis_grayi,Trochilidae,Caprimulgiformes,1,6,-76.95706782,2.514283792,0,0,0,0
Hylocharis_humboldtii,Trochilidae,Caprimulgiformes,1,6,-77.84759416,3.974898599,0,0,0,0
Hylocharis_leucotis,Trochilidae,Caprimulgiformes,1,3,-101.1744774,21.75093014,0,0,0,0
Hylocharis_sapphirina,Trochilidae,Caprimulgiformes,1,6,-59.4693206,-5.489223932,0,0,0,0
Hylocharis_xantusii,Trochilidae,Caprimulgiformes,1,3,-111.3178897,25.38003516,0,0,0,0
Hylomanes_momotula,Momotidae,Coraciiformes,1,1,-88.23164354,15.30419508,1,1,0,1
Hylonympha_macrocerca,Trochilidae,Caprimulgiformes,1,1,-62.32098695,10.67716836,0,0,0,0
Hymenolaimus_malacorhynchos,Anatidae,Anseriformes,1,4,172.6459801,-41.67465192,0,0,0,0
Hypnelus_bicinctus,Bucconidae,Galbuliformes,0,3,-69.02346896,8.253119524,0,0,0,0
