Wavelength[nm];Acvu1;Acvu2;Acvu3;Agag1;Agag2;Agag3;Alsc_db1 ;Alsc_db2 ;Alsc_db3 ;Alsc_dg1;Alsc_dg2;Alsc_dg3;Alsc_lb1;Alsc_lb2;Alsc_lb3;Amgu_p1 ;Amgu_p2 ;Amgu_p3 ;Amgu1 ;Amgu2 ;Amgu3 ;Cisa1;Cisa2;Cisa3;Cobe_db1 ;Cobe_db2 ;Cobe_db3 ;Cobe_lb1 ;Cobe_lb2 ;Cobe_lb3 ;Cypa_b1;Cypa_b2;Cypa_b3;Nesp_b1;Nesp_b2;Nesp_b3;Nesp_db1;Nesp_db2;Nesp_db3;Poma_b1;Poma_b2;Poma_b3;Poma_p1;Poma_p2;Poma_p3;Psch1;Psch2;Psch3;Psoo1;Psoo2;Psoo3;Psro_b1 ;Psro_b2 ;Psro_b3 ;Pymo1 ;Pymo2 ;Pymo3 ;Tasy1;Tasy2;Tasy3
656,058;25,33539608;26,13277438;24,96606684;20,4242123;13,57432197;17,59629241;8,390712517;7,34443919;8,099288253;9,349670356;5,65333099;10,00398474;16,93578504;36,95272638;30,3701544;35,15450732;32,7569126;26,24119404;25,56182045;26,55110798;37,17384252;18,52372853;18,61543639;16,07849936;0,709241959;0,364200169;1,707757772;18,69273405;20,00561304;15,35391175;29,03257267;21,89923457;21,29340162;3,756374343;4,11313665;3,782497207;3,788069451;3,766375217;3,832712552;15,93843567;14,4564639;8,012638732;12,25079578;12,11940316;11,30177356;5,507162962;5,923881766;5,663811729;18,9053427;18,1112717;19,08684901;3,940276465;4,450248572;4,477423548;9,577984155;5,930418172;6,113943356;7,81971691;6,45769945;7,271080175
656,634;25,30507843;26,04417025;24,92212663;20,30695554;13,57735233;17,70412566;8,436676556;7,281472927;8,143272029;9,301554022;5,683404312;9,925593322;16,91413962;36,82413495;30,13966362;35,16215976;32,64862409;26,09884156;25,38868223;26,54292933;37,20171921;18,67546906;18,69486966;16,0298135;0,648856524;0,267030624;1,621646608;18,5364667;19,94082535;15,20194829;28,99836758;21,79920097;21,31050206;3,782535815;4,11138786;3,789340336;3,818748414;3,789605663;3,847081831;16,01526584;14,40023219;8,060501465;12,25919383;12,25565807;11,3350054;5,446063084;5,961445903;5,708300644;18,71438379;17,87185177;19,07330179;3,924888331;4,379755822;4,422974391;9,395078938;5,834545259;5,96902781;7,857913005;6,5099609;7,208956097
657,209;25,27998934;26,18312362;25,01372418;20,33961055;13,59679705;17,69872427;8,439410884;7,236898426;8,108268979;9,294136282;5,622267416;9,916681926;16,92182181;36,83160737;30,29185493;35,16274324;32,89095602;26,30204547;25,52330743;26,62541047;37,35910804;18,52744101;18,64272774;16,1686651;0,701574524;0,418918872;1,812999967;18,48084327;20,00442974;15,29210803;29,12566423;22,03692517;21,50296293;3,788509055;4,09697966;3,825437079;3,798059679;3,762130324;3,860629965;15,92760038;14,27304899;8,002674183;12,27651364;12,14418546;11,27307501;5,482733591;5,931555394;5,650495347;18,89879845;17,99742331;19,02845003;3,821254319;4,484611101;4,38383706;9,502931035;5,822486968;6,153140516;7,830290885;6,656055174;7,291312118
657,785;25,24669195;26,07582564;25,1265387;20,40938066;13,56812589;17,54448318;8,494948088;7,338513019;8,11844822;9,367390338;5,620277352;9,999409469;16,94088408;36,76621724;30,1969284;35,16203351;32,7447825;26,15658293;25,40856407;26,46333049;37,22827266;18,77397112;18,952042;16,44767788;0,702888442;0,318979541;1,803909272;18,4421074;19,96735099;15,2652959;29,00711879;21,80980411;21,22468264;3,790575697;4,092036672;3,790549271;3,759866464;3,796034214;3,864794016;15,88035348;14,45655089;8,104376787;12,28297958;12,35004316;11,37611976;5,473627368;5,955845475;5,675494083;18,78668689;17,96218363;19,18954219;3,898012269;4,34240588;4,405692306;9,382015968;5,819408512;5,987746329;7,859711071;6,647988199;7,272418319
658,361;25,42997156;26,05078885;25,05571894;20,3567151;13,59608905;17,65311718;8,401060598;7,270441821;8,091631591;9,273922912;5,625074131;9,962172705;16,73378146;36,55487193;30,09036063;35,19697136;32,68888848;26,17755132;25,47708877;26,45003834;37,2352337;18,91253721;19,06354671;16,40536394;0,695184174;0,309531383;1,746795204;18,4358316;19,92354731;15,22677757;28,93389822;21,86397597;21,34094883;3,76876397;4,043654532;3,734876061;3,759313642;3,76827155;3,810661829;15,97196675;14,38690813;8,09796758;12,27476393;12,2457171;11,30887984;5,489784176;5,898795993;5,677637528;18,7968961;18,04928407;19,17140164;3,767773801;4,302037048;4,450342442;9,371841742;5,798017853;6,105598353;7,972022663;6,814610793;7,337562602
658,936;25,37231;26,05567469;24,94262539;20,42443282;13,56239098;17,65526574;8,41697753;7,218767866;8,120780617;9,270060442;5,608774213;9,947374046;16,81877029;36,76648769;29,9382625;35,13021107;32,63596034;26,07836969;25,4142854;26,40660662;37,27970013;18,88790619;19,06549312;16,42706061;0,666217334;0,330483076;1,649953033;18,35479644;20,0023388;15,20283089;28,95452418;21,77062343;21,2977584;3,7377433;4,029523992;3,737214542;3,69075725;3,74525325;3,817580705;15,93824688;14,44346621;8,130544082;12,3078713;12,29487993;11,44093991;5,433421831;5,860829093;5,623332842;18,79224872;17,95159269;19,08222995;3,835600498;4,302725373;4,367152694;9,404038794;5,765340637;5,956353038;7,882371506;6,516194789;7,241236378
659,512;25,44720428;26,05671451;24,94933584;20,30991503;13,5147112;17,53351135;8,395962697;7,239631188;8,0985583;9,287607351;5,588436265;9,948068726;16,92040114;36,54508801;29,9844194;35,23857724;32,70570257;26,19079053;25,35475457;26,5770883;37,22491397;18,95212293;19,11696755;16,4825108;0,710720703;0,314237322;1,786848626;18,4869211;19,84622023;15,2322885;28,9636633;21,80661852;21,26395653;3,731702745;4,056837178;3,781856463;3,733231733;3,727209164;3,792634623;15,99257257;14,40003697;8,07310386;12,32207535;12,31566967;11,42791472;5,446971172;5,864790722;5,642133255;18,65693686;17,84874783;18,9457782;3,774308508;4,315373268;4,440944775;9,480419924;5,796701957;6,093039638;7,749684466;6,494069608;7,218087604
660,088;25,39016268;26,2043073;25,05535513;20,23726068;13,39564982;17,57523026;8,472596292;7,300210376;8,163232918;9,275391265;5,651776489;9,998871668;16,92516242;36,61236709;30,1107674;35,30205188;32,83306002;26,15444995;25,40802138;26,5840626;37,29288345;19,03527753;19,13080083;16,48610091;0,627854205;0,409247148;1,666943511;18,26954283;19,90746209;15,18150942;29,09341549;21,84535218;21,40829581;3,754666088;4,127505214;3,805463466;3,780908785;3,727504967;3,805098021;15,81508104;14,29288419;7,931730474;12,3256289;12,29410291;11,33539101;5,470643375;5,870951432;5,627189146;18,62627375;17,76465136;18,87833272;3,821137154;4,252533293;4,328657193;9,357868085;5,823220483;6,064694447;7,818973277;6,497325944;7,305231904
660,663;25,51323689;26,13848244;24,99926671;20,26685616;13,43275817;17,38136448;8,408612253;7,29201912;8,119831591;9,301701233;5,629619332;9,920748439;16,80025807;36,43161254;29,91817142;35,31597085;32,9441047;26,27015981;25,50919115;26,60973224;37,29215506;19,17886501;19,26144639;16,7155269;0,704910992;0,383259176;1,70525242;18,3210054;19,94776189;15,18195038;29,08814542;21,84952424;21,29459175;3,720732675;4,024130011;3,782139194;3,771952908;3,736516069;3,810477842;16,01736006;14,39802307;8,057390531;12,39182153;12,37111192;11,41847814;5,444705793;5,844015006;5,576721778;18,79715123;17,73730263;18,91471769;3,828220045;4,386961819;4,361257782;9,466038472;5,798267278;6,090834868;7,869400546;6,544565202;7,189400912
661,239;25,36122207;26,1297434;25,00008904;20,14722579;13,42811287;17,47592658;8,434178547;7,238555687;8,060774843;9,241831808;5,595504879;9,967711739;16,88689697;36,49699408;29,83523673;35,19300822;32,75568737;26,2976607;25,43832712;26,53388402;37,23401338;19,19443344;19,3757351;16,90923311;0,737112844;0,310565881;1,712919274;18,29839241;19,79980317;15,13901906;29,1073465;21,85513272;21,35211273;3,698963748;4,033954351;3,778664455;3,708019623;3,69837229;3,746745181;16,01948854;14,37272882;8,010779648;12,42835443;12,51631604;11,41528755;5,381661375;5,80160844;5,573532995;18,85129177;17,77737073;18,92876381;3,677046268;4,273975261;4,319963309;9,335102717;5,675346225;5,955524574;7,862256999;6,556235376;7,250232021
661,814;25,27611222;26,03451685;24,87141782;20,21193205;13,50620905;17,53728441;8,499093936;7,321766858;8,129955726;9,294578297;5,647914955;9,981634104;17,0031206;36,60067315;29,8453808;35,24314867;32,81321506;26,20517765;25,55197664;26,49576405;37,12259224;19,26410627;19,47909147;16,70927808;0,780332092;0,423663342;1,746115734;18,25859974;19,75513231;15,19645842;29,06794599;21,81975669;21,34749238;3,798603067;4,078398803;3,826379953;3,776978635;3,762399908;3,834430043;15,92243153;14,38884729;7,987794985;12,41453012;12,38942119;11,4144406;5,442285595;5,936863254;5,634876498;18,6622252;17,84617722;18,96275877;3,768604749;4,274852145;4,283450727;9,488917125;5,83380247;6,041767808;7,927117106;6,650716386;7,190940553
662,389;25,18600116;26,11641328;24,99081878;20,22528912;13,47072883;17,41217586;8,441751548;7,328799079;8,080470658;9,313239928;5,651612794;10,02349413;16,94478847;36,62327323;29,94701709;35,25273074;32,86432732;26,26541529;25,52326215;26,57876017;37,18041778;19,28628572;19,42016262;16,6869774;0,823607298;0,423389301;1,743816681;18,29012887;19,87505374;15,29093375;29,04179917;21,84617287;21,49682894;3,744767899;4,064644815;3,749320603;3,765628105;3,764574528;3,773739094;16,09684353;14,4791599;8,179147905;12,55765504;12,50344006;11,49345088;5,449423628;5,874735108;5,657389667;18,78765389;17,65735594;18,85629006;3,930520105;4,336929877;4,464471495;9,582764157;5,959710648;6,137102102;7,926810187;6,554491091;7,16081554
662,965;25,30969874;26,26845638;25,04836745;20,17581078;13,51107979;17,45313604;8,5396233;7,380556529;8,174922007;9,413120595;5,70385775;10,06557858;17,06767707;36,60948511;30,0271228;35,21014089;32,80226556;26,25012631;25,47000091;26,53651556;37,20520328;19,6289184;19,50324511;16,8878789;0,74234607;0,407386319;1,716585157;18,30903482;19,77364634;15,39475371;29,04920192;21,86883461;21,44629884;3,82667552;4,136607632;3,854107358;3,836609924;3,819176684;3,888222634;16,03153173;14,54143943;8,068934866;12,5405786;12,51481794;11,50738154;5,498391655;5,980812366;5,66424579;18,71129827;17,70414782;18,84044303;3,828529869;4,286353445;4,419271343;9,497374114;5,925551236;6,076538184;7,930254435;6,480719871;7,170842347
663,54;25,16463184;26,07410038;25,02150808;20,0369348;13,41270927;17,40291578;8,494760509;7,322624898;8,199145071;9,359039906;5,634740159;9,978641473;17,05112698;36,60027153;29,94310489;35,29474444;32,79252823;26,314556;25,47489439;26,54935935;37,17808526;19,6622054;19,79362663;17,12671034;0,782109214;0,475844706;1,817005851;18,4541708;19,90641798;15,41538319;28,98327092;21,88163706;21,48853711;3,751957771;4,148084263;3,813075832;3,787587002;3,789655479;3,837008974;15,95550289;14,44746452;7,981054164;12,46502736;12,48091925;11,38089866;5,48176872;5,864504285;5,583335897;18,58052431;17,75920753;18,90934625;3,824850875;4,307017315;4,537662282;9,555746705;5,850021744;6,223274597;7,878955435;6,587668348;7,22822294
664,115;25,26559943;26,24298917;25,04267333;20,07583019;13,63533963;17,39862966;8,468269905;7,363029657;8,164802014;9,244468483;5,61791064;9,986423512;17,05899484;36,45785698;30,02334626;35,37197619;32,79563407;26,38774126;25,52303476;26,57984153;37,26606947;19,66837183;19,58730735;17,16911434;0,762037375;0,299125386;1,758683505;18,32704462;19,83354896;15,19648335;29,02345177;21,87943688;21,48781143;3,711191769;4,062486553;3,78713527;3,753100037;3,71228026;3,804225476;16,03996029;14,29562667;8,067951768;12,62335586;12,54190478;11,47055072;5,407079153;5,843364709;5,606346093;18,46201324;17,65389395;18,73380224;3,675928042;4,313257943;4,307810601;9,521303058;5,814263463;6,02951282;7,897584906;6,531345333;7,184673081
664,691;25,10832096;25,96960352;24,89644995;20,2044882;13,32159603;17,31612564;8,478303234;7,29918268;8,176796931;9,291837849;5,646649945;10,00075194;17,00725938;36,31294989;29,99412772;35,1598097;32,8093988;26,3046033;25,30784035;26,50170964;37,10585242;19,64538703;19,70352482;17,21086741;0,67420534;0,338047281;1,779621366;18,24688549;19,76344014;15,13334818;28,93731051;21,89736902;21,40856542;3,711107441;4,028211068;3,742164311;3,740163807;3,663631953;3,790905668;16,04546718;14,38661026;8,092227491;12,51945642;12,56704264;11,57735537;5,425988284;5,854678613;5,631409978;18,72453693;17,77430033;18,89948012;3,839159632;4,189158107;4,254019173;9,533503878;5,817474394;6,097699048;7,969907495;6,67522799;7,285723422
665,266;25,20347177;25,99885871;24,94023144;20,20569085;13,56783698;17,30142708;8,498928352;7,32459971;8,186353581;9,309364034;5,598261388;9,979400357;17,0757534;36,46474037;29,94154009;35,1745551;32,88093801;26,27299853;25,30746535;26,5105465;37,16851597;19,75329754;20,02492391;17,32083306;0,688968263;0,346481801;1,796062736;18,35318609;19,90894987;15,19889289;29,05414093;21,92203021;21,50875454;3,744054991;4,135627126;3,794044931;3,703086681;3,768140527;3,774491598;15,96764784;14,38286025;8,073944504;12,63322372;12,46493181;11,58716391;5,42051229;5,895184905;5,573884602;18,59536463;17,67389101;18,91639446;3,722060143;4,272602262;4,292718544;9,579485359;5,916630049;6,130670014;7,981334318;6,705003731;7,176570924
665,841;25,09830689;25,99935673;24,96807547;20,18108721;13,37235525;17,40079952;8,507109768;7,387507183;8,18405508;9,367620941;5,686284504;10,00067624;17,07598595;36,47339602;29,9578966;35,24627838;32,83928333;26,36897951;25,43828551;26,62751438;37,19880844;19,84426037;19,75834906;17,43565428;0,906996013;0,351635544;1,899264871;18,40318089;19,76832853;15,32237477;29,10612997;21,92246844;21,55233562;3,782631946;4,10910902;3,769878942;3,733053951;3,798527373;3,80630873;15,92164375;14,40995122;8,002141924;12,53996517;12,60846033;11,56412929;5,432271331;5,886071048;5,684525766;18,51647305;17,59101172;18,7816421;3,763336485;4,253539781;4,33813167;9,462513671;5,883415398;6,158963188;7,915658173;6,535198397;7,225085862
666,416;25,22982357;26,01130056;24,94807393;20,14184899;13,34146076;17,29230149;8,544815941;7,323181413;8,257677121;9,302661867;5,652023102;10,04053266;17,14565921;36,41930998;30,04818748;35,18242887;32,86259619;26,19600316;25,22720274;26,48186921;37,2172073;19,98383909;20,02643867;17,33458202;0,69537525;0,423247371;1,765755254;18,21496213;19,69839689;15,19508975;28,99725701;21,84819115;21,5758747;3,766972724;4,110694478;3,765848449;3,772069827;3,789354933;3,815808879;16,13347507;14,42156626;7,97409623;12,54683626;12,51807765;11,58901804;5,476101849;5,88397891;5,638095414;18,45298643;17,54535311;18,83602707;3,631201993;4,156795872;4,295926929;9,542976043;5,84952088;5,974314325;7,960946647;6,499743291;7,186566776
666,991;25,06509055;26,01144027;24,93285266;20,08248029;13,45632469;17,25861858;8,52027524;7,281079566;8,082364299;9,317685138;5,663712124;9,991544045;17,02266372;36,40746774;29,81967208;35,34285066;32,97108471;26,30286826;25,47947969;26,68442678;37,32149748;20,00074215;20,06953652;17,6411244;0,66211807;0,384739559;1,749927826;18,39253941;19,80382957;15,14371708;29,19800471;21,94487386;21,63004476;3,733960239;4,081420795;3,762126455;3,775935035;3,664402872;3,783944316;16,15682483;14,49305896;8,006345139;12,51973716;12,48574718;11,60260829;5,402490228;5,816204633;5,539078455;18,50790914;17,59003219;18,74858487;3,72514928;4,122712296;4,240267799;9,444517287;5,897706485;6,085074448;7,882921548;6,50427787;7,226953964
667,566;25,15387527;26,16593762;24,98081344;19,96601016;13,28801711;17,17290451;8,593329995;7,41033784;8,253819408;9,349878233;5,699272461;10,03589736;17,14753809;36,40849772;29,83618293;35,31619443;32,8754853;26,33893805;25,24741466;26,50383822;37,20757218;20,08442759;20,13926856;17,66635551;0,737581712;0,347961689;1,778623524;18,2758747;19,69551922;15,08166539;29,13606967;21,88149453;21,53654288;3,749063214;4,126291469;3,787516776;3,758155649;3,748471574;3,812836014;16,10560848;14,36619528;8,075107573;12,56605354;12,59098313;11,65470529;5,457765918;5,794013682;5,636960351;18,47458999;17,69338042;18,77468415;3,679849446;4,170098754;4,280537608;9,497613195;5,770159498;5,99603549;8,019868925;6,630472126;7,28482766
668,141;25,16178203;26,14528939;24,92823101;20,22196892;13,4454336;17,33228536;8,586733709;7,404322139;8,224309695;9,367610664;5,676313894;10,05525087;17,09077404;36,31330429;29,74535891;35,32637283;32,97306894;26,35288738;25,31733172;26,4685566;37,21966023;19,99938572;20,10243438;17,62545775;0,810404353;0,381404307;1,844391831;18,4614538;19,90845204;15,18509247;29,09325481;21,77687187;21,62242134;3,729233867;4,033643574;3,77230131;3,747104859;3,751610452;3,779824468;16,09011004;14,32331919;7,880021949;12,52528431;12,54686612;11,60036916;5,414860706;5,874606447;5,646520801;18,34537036;17,58109416;18,76836823;3,685171317;4,214894572;4,229418729;9,601449668;5,744835573;6,103802319;8,012284423;6,561536078;7,167520274
668,716;25,2205462;26,10839526;25,00908596;20,02203102;13,30319035;17,26718132;8,560004748;7,422092353;8,265804311;9,380469312;5,738762519;10,07737389;17,11068726;36,48273332;29,81376719;35,22713945;32,99559455;26,44573196;25,31059396;26,55006318;37,21417881;20,30132871;20,34840989;17,63923139;0,85091518;0,394197148;1,852992276;18,33674669;19,70208751;15,17162426;29,07865495;21,76747283;21,61731564;3,765808609;4,101367166;3,793341496;3,747326206;3,750391785;3,817072507;16,16217689;14,42058407;8,037629882;12,70639949;12,5913513;11,66680004;5,467032136;5,916723512;5,610683015;18,43551102;17,41333491;18,61424657;3,664935257;4,213756792;4,294023525;9,618657135;5,861884402;6,07993733;7,925504794;6,487867529;7,113307465
669,291;25,26312794;26,02280897;24,86742884;20,08878894;13,30375566;17,23790518;8,556685903;7,401557396;8,261626743;9,423921825;5,750974034;10,09810553;17,19150668;36,3675618;29,97425583;35,19228915;32,8390203;26,26223466;25,21276436;26,46236987;37,26558654;20,18374325;20,30722997;17,72574673;0,781778657;0,418891425;1,871138896;18,24503169;19,83423262;15,21675964;29,04994325;21,78238825;21,5596376;3,871724153;4,110420055;3,770520102;3,810866683;3,821197372;3,800768395;16,23800672;14,47197408;8,094796899;12,72976322;12,65727453;11,74591787;5,448267534;5,837909696;5,688613464;18,48642542;17,52373029;18,67568391;3,757492273;4,313229984;4,304851556;9,605931265;5,905375483;6,232400229;7,946192372;6,57751507;7,184860533
669,866;25,27183438;26,05340447;25,02940359;19,85784203;13,28182802;17,12058081;8,560551886;7,414450448;8,248765038;9,335222498;5,688774916;10,09172215;17,15046769;36,29916979;29,80647468;35,18939386;32,99106263;26,39964153;25,38146152;26,64032133;37,24681189;20,36828012;20,45134991;17,79543715;0,777341554;0,408177381;1,867714242;18,3367099;19,63858395;15,28152381;29,21880448;21,84690168;21,61658896;3,771788584;4,096595364;3,745415761;3,736963344;3,790517741;3,806970391;16,18488566;14,49380492;8,049285431;12,71766243;12,75157994;11,77931122;5,463318606;5,853615735;5,621365398;18,53997702;17,56758129;18,67690976;3,610076886;4,270996032;4,280891147;9,67094292;5,972957761;6,114074451;7,961508524;6,558312964;7,163626771
670,441;25,23808106;26,08107406;24,95021149;19,93387988;13,25412273;17,18389391;8,553255615;7,377162521;8,261533194;9,382414823;5,711060206;10,08751176;17,16806158;36,51293789;30,02824072;35,44592262;33,09154978;26,5115783;25,3715631;26,67371282;37,40023908;20,45589488;20,46241925;17,88528978;0,754970023;0,48263402;1,992538342;18,18877745;19,67330145;15,25858672;29,12049326;21,9372497;21,65728347;3,756767248;4,090505882;3,792901538;3,758868166;3,768709522;3,819719364;16,20800493;14,45497182;7,990039201;12,69341969;12,67741143;11,69126004;5,444503924;5,852794203;5,581582842;18,36554444;17,40111133;18,67604784;3,738964437;4,192543967;4,26488283;9,654363536;5,982587863;6,284618333;8,041531526;6,591733174;7,192191168
671,016;25,30450992;26,07180888;24,90085349;19,78402519;13,26175858;17,17552989;8,546119337;7,397864967;8,302438133;9,360348516;5,720739501;10,05200915;17,23143326;36,21942529;29,82493985;35,30001874;32,95303775;26,34127441;25,37523913;26,72179912;37,35058315;20,68962682;20,56792745;18,06169804;0,729873499;0,421590881;1,799431516;18,20598663;19,78125601;15,21050268;29,1639395;21,8383491;21,68525551;3,746866226;4,068862544;3,803291818;3,745128322;3,745269248;3,816630257;16,28850491;14,4591906;8,017188681;12,78966512;12,72889919;11,80929782;5,468058863;5,826796161;5,567545348;18,49413641;17,44800037;18,63467052;3,71331241;4,15547178;4,185175697;9,535320573;5,840698295;6,12950528;8,114091025;6,537833957;7,204200497
671,591;25,25580235;26,10555092;25,05074559;19,84966214;13,40733694;17,24647709;8,642992347;7,473516181;8,350628716;9,430336857;5,698167635;10,14676247;17,27629421;36,43771409;29,9884514;35,31134129;32,96121972;26,39241879;25,32585399;26,61707754;37,24774469;20,58095453;20,67331522;18,00982636;0,664206573;0,360699633;1,824636239;18,16066729;19,64881843;15,2465561;29,19146152;21,86405855;21,73353815;3,780644674;4,084541506;3,76075138;3,739045734;3,736260578;3,870177839;16,0947698;14,49427229;8,035288422;12,77825631;12,71301235;11,7829348;5,476697726;5,876306036;5,653852408;18,42583907;17,51527987;18,62196157;3,638481775;4,226623902;4,198930946;9,568764411;5,828461983;6,171094833;8,054655144;6,578009465;7,132942626
672,165;25,2804261;26,06525148;24,99501235;19,84500979;13,27303645;17,12388801;8,641634759;7,397604322;8,253570443;9,357999631;5,735994443;10,0738355;17,21697728;36,31658092;29,93151266;35,3209168;33,05480423;26,38472561;25,34609467;26,65274559;37,32072082;20,88112056;20,72009426;18,04718849;0,831621655;0,386385351;1,885904131;18,31697069;19,57781258;15,08510824;29,31790153;21,74923044;21,7322869;3,761967738;4,09512565;3,804877192;3,763609999;3,771876593;3,816251133;16,12557232;14,56833731;8,129756368;12,82488665;12,76038671;11,86195936;5,438279617;5,889973605;5,641871672;18,43103232;17,46538035;18,6028704;3,572021897;4,259805555;4,24648843;9,624867634;5,944926999;6,184678964;8,132878539;6,625658442;7,278081239
672,74;25,14603675;26,00367024;24,96875106;19,78684856;13,22507676;17,04838856;8,644398212;7,399359154;8,26483298;9,447874778;5,722380392;10,1914182;17,30603958;36,24747777;29,91603273;35,36020727;33,06801859;26,35884654;25,39034221;26,62402579;37,27635764;20,9007135;20,67506435;18,17860808;0,774171078;0,428678153;1,886981698;18,16043112;19,81706375;15,16773444;29,21262867;21,78387773;21,64450805;3,73496369;4,104876741;3,704893879;3,715398494;3,741690373;3,811369879;16,17568618;14,50742781;8,089288142;12,83583878;12,78883144;11,83916286;5,446757106;5,882590617;5,654850171;18,39779102;17,45109516;18,56055167;3,658196629;4,209938321;4,199298341;9,518114631;5,866159631;6,187248297;7,938027537;6,519535001;7,153412571
673,315;25,1823901;26,03931557;24,98614837;19,75897828;13,11703194;17,02803071;8,673926552;7,491315538;8,320260346;9,423910172;5,768739508;10,14178508;17,33332384;36,42914647;29,88047555;35,46459711;33,1264375;26,4723444;25,31471865;26,6395786;37,2829304;20,83668166;20,84454552;18,32584046;0,723620807;0,416197657;1,721490683;18,28453231;19,69515155;15,10072478;29,22752236;21,82870039;21,77020727;3,796852639;4,126079954;3,810224529;3,781476073;3,853794102;3,884124682;16,25288401;14,57435502;8,047045138;12,94585677;12,78004571;11,79894545;5,503438897;5,854035584;5,64204295;18,22448933;17,35863496;18,5612098;3,621586772;4,167886361;4,209684148;9,508555042;5,895104738;6,271222951;8,012855115;6,428345792;7,202582014
673,889;25,23532544;25,92735433;24,90725263;19,72009843;13,22780471;17,15813356;8,622288102;7,461024525;8,351832156;9,394659854;5,693279577;10,18710957;17,19116555;36,13794423;29,85705234;35,31044882;32,89215479;26,51341686;25,3130194;26,5434155;37,35135273;20,98192617;20,99066872;18,44943463;0,752250416;0,431740921;1,834028301;18,21191729;19,56454126;15,10470283;29,36427384;21,78620099;21,78942103;3,767879465;4,097776666;3,79550666;3,775266732;3,759571236;3,856150568;16,23678843;14,52070188;8,07909254;12,96205524;12,7950076;11,89147395;5,430845337;5,780243193;5,585711292;18,47231892;17,46022449;18,54186357;3,601299826;4,148566327;4,211778211;9,648291613;5,858647592;6,229133745;8,11495198;6,486696448;7,229755178
674,464;25,18873483;25,86587875;24,93954829;19,76259934;13,35794079;17,11571555;8,582190339;7,470767542;8,344611498;9,395645762;5,749210095;10,18557148;17,26722118;36,38856934;29,89042644;35,38623098;33,09524809;26,54198032;25,43766197;26,76714779;37,34028098;21,08070096;21,15244316;18,5157196;0,737417139;0,329476215;1,924238508;18,15177226;19,55208127;15,22217482;29,3536909;21,79992926;21,73300136;3,744914112;4,102165006;3,73664767;3,762095548;3,724424903;3,795748832;16,25626791;14,53636169;8,07273925;12,89431516;12,86230186;11,78096954;5,399094819;5,809138717;5,517124214;18,49945349;17,43312421;18,66440895;3,796591104;4,189123633;4,119577759;9,563256008;5,918371824;6,224797467;8,147539147;6,672753641;7,299648187
675,039;25,15086992;25,97777136;24,82453045;19,8433402;13,25808117;17,11847506;8,633822391;7,453342819;8,332192437;9,372836767;5,743670636;10,12397665;17,29724587;36,11952831;29,7271737;35,36785783;33,19290206;26,53219166;25,28585443;26,81227329;37,31455991;21,24584399;21,05302746;18,65430868;0,789262736;0,436170047;1,900975845;18,20334196;19,72526746;15,13498968;29,3773472;21,84174276;21,89792645;3,710645166;4,065261499;3,743101628;3,762158659;3,715223246;3,784997516;16,24467959;14,61841115;8,148616904;12,9727931;12,83373304;11,92286118;5,392549365;5,863637303;5,608439195;18,44149525;17,40852541;18,65573344;3,677322804;4,097752629;4,172242399;9,630331247;5,848980057;6,262936887;8,147161801;6,729331449;7,289587968
675,613;25,31116686;26,06940123;25,01694814;19,8624019;13,38129482;16,99586861;8,75703944;7,467775901;8,279550421;9,435554819;5,688388188;10,14521509;17,3969447;36,17406334;29,93898679;35,35538306;33,13472314;26,59175359;25,27967617;26,70608345;37,381815;21,32282646;21,32397708;18,67179794;0,807758765;0,461174684;1,949194039;18,16976044;19,78623079;15,17656656;29,35973842;21,83189965;21,91156104;3,722959475;4,052573979;3,713162735;3,68221661;3,735354764;3,794719544;16,33472473;14,68119909;8,17660509;13,09787175;12,98027475;11,93936471;5,397912836;5,892050027;5,665249055;18,48972395;17,42275559;18,482239;3,591152854;4,163769159;4,158704135;9,645089544;5,839679392;6,222221915;8,126007055;6,597210317;7,19416802
676,188;25,31833968;26,05910663;24,99297921;19,75225013;13,22974372;17,03136536;8,66739498;7,453287147;8,455700759;9,413356208;5,731968628;10,21935346;17,40766134;36,25807686;29,79799784;35,41622505;33,18095369;26,49053173;25,31239234;26,68055772;37,41009583;21,37716419;21,36888642;18,72245396;0,814067292;0,474282749;1,933366414;18,18547239;19,7602568;15,09167863;29,38302482;21,75843278;21,85371468;3,758022968;4,135318621;3,753754466;3,776757363;3,812202868;3,846917303;16,33227762;14,62464179;8,094984294;13,1222624;12,94560299;12,04507841;5,469471097;5,827233719;5,669827171;18,42385522;17,61316341;18,51103566;3,660857848;4,250735877;4,145753024;9,719088185;5,930651642;6,303624366;8,122814172;6,587992995;7,239353631
676,762;25,22543391;25,9319554;24,88727178;19,79930044;13,16367952;16,88554411;8,723806836;7,501720137;8,412281454;9,410134876;5,742659116;10,25750055;17,37701193;36,18804696;29,68537456;35,58236685;33,18868267;26,60334589;25,39121077;26,89747187;37,54167267;21,39401367;21,35761617;18,63398773;0,92016034;0,530213333;2,013605931;18,19373885;19,68465088;15,29424903;29,48330168;21,87670805;21,89559621;3,781576058;4,125445265;3,806880945;3,724253229;3,775990394;3,870227293;16,45673608;14,59941958;8,129128252;13,13815813;12,90985556;12,075187;5,456092971;5,797734151;5,612057419;18,42936016;17,46156918;18,51791784;3,620349357;4,247027397;4,277511672;9,650659428;6,067076583;6,395827858;8,014870929;6,498569047;7,107485238
